customer_id,full_name,date_of_birth,address,onboarding_date,segment,KYC_status,AML_status,risk_level_initial,current_risk_level,PEP_status,cdd_last_review_date,cdd_review_frequency,edd_required,edd_investigation_reason,source_of_funds_verified,account_balance
CUST_D1F0106C,Betty Thompson,1964-09-27,"7894 Maple St, Boston, MA",2022-05-29,Small Business,verified,clean,medium,low,N,2025-08-12,semi-annually,N,,True,346514.51
CUST_E1C94355,Ashley Jackson,1988-05-14,"3592 Oak St, Charlotte, NC",2023-08-03,Retail,pending,clean,low,low,N,2025-05-14,semi-annually,N,,True,367558.5
CUST_03542606,Donald Hernandez,1974-03-27,"5996 Main St, New York, NY",2023-01-20,Corporate,verified,clean,low,low,N,2025-05-30,semi-annually,N,,True,1035658.21
CUST_E87B697A,Maria Garcia,1965-12-06,"1918 Pine St, San Antonio, TX",2022-08-13,Retail,verified,prior_flag,low,low,N,2025-05-18,semi-annually,N,,True,153231.12
CUST_E35B687E,Lisa Lopez,1959-09-26,"6231 Pine St, Boston, MA",2023-01-17,Corporate,verified,clean,high,medium,N,2025-09-19,quarterly,N,,True,2176223.81
CUST_068FD8F5,Daniel Davis,1988-10-07,"8111 Oak St, Chicago, IL",2022-02-17,Small Business,verified,clean,low,low,N,2025-06-30,semi-annually,N,,False,392547.95
CUST_838C82B5,Sandra Thompson,1959-09-13,"8018 Maple St, Charlotte, NC",2023-09-22,Small Business,verified,clean,medium,medium,N,2025-08-04,quarterly,N,,True,134899.39
CUST_2D09B010,Richard Lee,1951-04-08,"1488 Oak St, Chicago, IL",2023-08-21,Small Business,verified,clean,low,low,N,2025-08-04,semi-annually,N,,True,148228.96
CUST_EC5714F1,Thomas Lopez,1951-08-17,"3930 Pine St, Chicago, IL",2022-08-24,Retail,verified,prior_flag,low,low,N,2025-11-01,annually,N,,True,180187.37
CUST_099ED7E3,Michael Martinez,1983-11-03,"4596 Oak St, Boston, MA",2023-05-29,Small Business,verified,clean,high,high,N,2025-05-19,monthly,Y,Sanctions screening match,True,498999.86
CUST_9741FA26,Ashley Clark,1949-05-10,"2545 Maple St, San Diego, CA",2023-07-11,Small Business,verified,clean,medium,medium,N,2025-07-10,quarterly,N,,True,114236.22
CUST_6294D1BD,Margaret Miller,1982-10-26,"9249 Main St, Jacksonville, FL",2023-05-01,Retail,verified,clean,low,high,N,2025-09-15,quarterly,Y,Unusual transaction patterns,True,70336.16
CUST_742A92FC,Ashley Jones,1949-08-26,"627 Oak St, Phoenix, AZ",2022-11-09,Retail,verified,clean,low,high,N,2025-06-10,quarterly,Y,High transaction volume,True,488644.42
CUST_30994C32,William Jackson,1987-10-19,"5091 Main St, Philadelphia, PA",2023-10-07,Small Business,verified,clean,high,high,N,2025-08-15,monthly,Y,High-risk jurisdiction,False,53052.28
CUST_9D9FB618,Nancy Garcia,1993-10-16,"8595 Main St, Philadelphia, PA",2022-02-02,Retail,verified,clean,low,low,N,2025-07-14,semi-annually,N,,True,164059.26
CUST_C4AA1291,Dorothy Wilson,1956-03-18,"7878 Oak St, Boston, MA",2023-02-05,Retail,pending,clean,medium,low,N,2025-07-20,annually,N,,True,287970.6
CUST_6646A1AD,Maria Jackson,1994-11-15,"1592 Pine St, San Francisco, CA",2022-07-27,Retail,verified,clean,low,high,N,2025-07-13,quarterly,Y,Unusual transaction patterns,True,174044.14
CUST_A047EDC8,Donald White,1988-03-14,"815 Oak St, Philadelphia, PA",2022-11-01,Retail,verified,prior_flag,medium,medium,N,2025-06-15,quarterly,N,,True,137614.36
CUST_C2B3BBAB,Daniel Moore,2007-02-23,"5441 Maple St, San Francisco, CA",2022-10-26,Small Business,verified,clean,high,high,N,2025-10-19,quarterly,Y,Suspicious activity report filed,True,83254.71
CUST_35BF93AF,Robert Taylor,1950-02-21,"2336 Pine St, San Francisco, CA",2022-02-15,Retail,verified,prior_flag,medium,medium,N,2025-11-05,quarterly,N,,True,242894.86
CUST_FE511599,Michael Williams,1964-12-15,"6503 Oak St, Chicago, IL",2023-07-16,Retail,verified,clean,medium,medium,N,2025-08-24,quarterly,N,,True,336024.69
CUST_2942EC54,John Thompson,1977-06-06,"7374 Main St, Boston, MA",2022-10-07,Retail,verified,clean,low,medium,N,2025-07-31,quarterly,N,,True,3328.2
CUST_D48B6B1D,Anthony Gonzalez,1972-04-07,"2850 Oak St, Los Angeles, CA",2022-07-26,Retail,verified,clean,low,low,N,2025-10-14,semi-annually,N,,True,208424.32
CUST_358BD2D8,Emily Robinson,1984-11-07,"6688 Pine St, New York, NY",2022-12-01,Retail,verified,clean,medium,medium,N,2025-08-17,quarterly,N,,True,195204.14
CUST_5C2C1F14,Joseph Davis,2001-05-21,"9425 Oak St, Dallas, TX",2022-03-09,Retail,verified,clean,low,low,N,2025-06-23,semi-annually,N,,True,479558.32
CUST_4B56EB62,Karen Hernandez,1973-11-25,"9685 Maple St, Fort Worth, TX",2023-10-09,Retail,pending,clean,low,low,N,2025-10-21,annually,N,,True,256002.04
CUST_D5C3A096,Margaret Davis,1994-01-08,"6236 Maple St, San Jose, CA",2023-05-31,Retail,verified,clean,medium,medium,N,2025-10-18,quarterly,N,,True,101803.88
CUST_6505ECB8,Richard Miller,1964-12-20,"4826 Main St, San Diego, CA",2023-10-20,Corporate,verified,clean,medium,high,N,2025-06-27,monthly,Y,Suspicious activity report filed,False,4242327.49
CUST_0BA05FEA,William Hernandez,1983-01-22,"199 Main St, Charlotte, NC",2022-09-06,Corporate,verified,prior_flag,medium,medium,N,2025-09-22,quarterly,N,,True,396425.35
CUST_E8BCC118,Robert Johnson,1962-03-03,"3336 Oak St, Columbus, OH",2023-10-12,Retail,verified,clean,low,low,N,2025-08-20,annually,N,,True,89041.32
CUST_D7E85E17,Lisa Martinez,1977-11-07,"7201 Oak St, Charlotte, NC",2022-10-20,Retail,expired,clean,medium,medium,N,2025-07-18,quarterly,N,,True,10885.73
CUST_E26269C3,Richard Wilson,2007-05-20,"7788 Oak St, Phoenix, AZ",2022-03-27,Retail,verified,clean,low,low,N,2025-10-20,annually,N,,True,458149.84
CUST_6D00D7AF,John Smith,1995-06-16,"2139 Maple St, Denver, CO",2023-05-28,Retail,verified,clean,low,low,N,2025-07-26,semi-annually,N,,True,82018.83
CUST_9A78D967,Anthony Wilson,2007-12-12,"6021 Main St, Phoenix, AZ",2022-09-19,Retail,verified,clean,low,low,N,2025-09-06,semi-annually,N,,True,131404.02
CUST_A754BCA8,Joseph Thompson,1964-10-19,"1416 Cedar St, San Antonio, TX",2022-05-31,Corporate,verified,clean,medium,low,Y,2025-05-11,quarterly,Y,High-risk jurisdiction,False,4386230.53
CUST_E609C4FC,Jessica Robinson,1993-05-17,"5742 Oak St, Dallas, TX",2023-03-14,Corporate,verified,clean,medium,low,N,2025-10-11,semi-annually,N,,True,3756213.86
CUST_ADA95B2B,Dorothy Harris,1968-01-06,"3153 Oak St, San Antonio, TX",2023-02-12,Small Business,verified,clean,low,low,N,2025-09-25,annually,N,,True,243749.16
CUST_2F4F30C4,Thomas Brown,2001-04-06,"1889 Oak St, Chicago, IL",2023-04-07,Retail,verified,cleared,medium,low,N,2025-05-31,annually,N,,False,147269.67
CUST_BFC1106B,Richard Brown,1970-01-19,"218 Maple St, Boston, MA",2022-10-11,Retail,verified,clean,low,low,N,2025-10-14,semi-annually,N,,True,260516.99
CUST_60A5ADB8,Anthony Rodriguez,1997-06-20,"5933 Pine St, Houston, TX",2023-05-13,Retail,high-risk,prior_flag,low,low,N,2025-08-03,annually,N,,True,2539.25
CUST_7E562DCE,Ashley White,2002-03-01,"7885 Cedar St, Columbus, OH",2023-02-16,Retail,verified,prior_flag,medium,medium,N,2025-06-02,quarterly,N,,True,330453.98
CUST_A1EC032A,John Lee,1989-06-28,"5807 Maple St, Charlotte, NC",2022-11-26,Retail,verified,clean,medium,medium,N,2025-06-04,quarterly,N,,True,493448.86
CUST_FB0A9E49,Ashley White,1973-05-20,"5037 Cedar St, San Francisco, CA",2022-04-13,Retail,verified,prior_flag,low,low,N,2025-07-03,semi-annually,N,,True,84858.37
CUST_945604A0,Joseph Brown,1983-04-08,"3710 Pine St, Charlotte, NC",2023-05-09,Retail,verified,clean,medium,high,N,2025-08-16,monthly,Y,Unusual transaction patterns,True,475800.44
CUST_B9CE4538,Betty Brown,1983-11-24,"6352 Cedar St, Columbus, OH",2023-11-13,Retail,verified,clean,medium,low,N,2025-05-27,semi-annually,N,,True,404415.29
CUST_39CDA39B,Lisa Rodriguez,1954-02-03,"127 Pine St, Los Angeles, CA",2022-04-29,Retail,expired,clean,low,low,N,2025-08-02,annually,N,,True,295439.83
CUST_F04EA5BA,Robert Walker,1969-06-26,"5276 Oak St, San Jose, CA",2023-02-02,Retail,verified,clean,medium,medium,N,2025-06-23,quarterly,N,,True,418771.11
CUST_93437EF3,Patricia Thompson,1987-05-05,"9503 Maple St, San Antonio, TX",2023-04-12,Small Business,verified,clean,medium,medium,N,2025-05-15,quarterly,N,,True,248017.74
CUST_B32E9702,Matthew Gonzalez,1970-03-27,"5000 Oak St, New York, NY",2022-03-02,Small Business,verified,clean,medium,low,N,2025-07-06,semi-annually,N,,True,274423.51
CUST_9A9072F6,William Wilson,1971-07-13,"9609 Main St, San Jose, CA",2023-11-26,Retail,pending,clean,medium,medium,N,2025-10-14,quarterly,N,,True,229308.72
CUST_DADB5F38,Jessica Jackson,1993-08-10,"2518 Maple St, Columbus, OH",2022-05-21,Small Business,verified,clean,low,low,N,2025-05-18,semi-annually,N,,True,340043.19
CUST_CE31E0EF,Jessica Hall,1971-08-06,"4046 Maple St, Charlotte, NC",2022-02-27,Corporate,verified,clean,low,low,N,2025-09-06,annually,N,,True,1548313.57
CUST_DC725F21,Karen Garcia,1973-12-26,"2010 Main St, Houston, TX",2023-10-31,Retail,verified,clean,low,low,N,2025-08-05,annually,N,,True,245120.0
CUST_A8424EBC,Betty Hall,1950-10-19,"4988 Cedar St, Phoenix, AZ",2023-06-06,Corporate,verified,clean,medium,medium,N,2025-05-26,quarterly,N,,True,542234.21
CUST_039A19C3,Michael White,1974-12-01,"3060 Cedar St, Philadelphia, PA",2023-07-05,Retail,verified,clean,medium,high,N,2025-09-15,monthly,Y,Large cash deposits,True,3656.68
CUST_0214E8BF,Joseph Lewis,1951-03-19,"2911 Maple St, New York, NY",2022-11-18,Retail,pending,clean,low,low,N,2025-08-06,annually,N,,False,124920.21
CUST_AB875B0E,Sarah Taylor,1983-08-05,"832 Oak St, Los Angeles, CA",2022-10-28,Retail,high-risk,clean,low,low,N,2025-05-15,semi-annually,N,,True,94848.75
CUST_20B79982,Maria Walker,1987-09-07,"4264 Maple St, Phoenix, AZ",2022-08-09,Retail,verified,clean,low,low,N,2025-07-28,semi-annually,N,,True,268416.26
CUST_64BF94E8,Michael Lee,1993-11-07,"9989 Oak St, Chicago, IL",2022-10-03,Small Business,verified,clean,medium,high,N,2025-07-19,quarterly,Y,Unusual transaction patterns,True,135792.49
CUST_1B1DDD9A,Nancy Brown,1975-02-11,"3740 Maple St, Houston, TX",2023-12-02,Retail,verified,prior_flag,low,low,N,2025-10-13,semi-annually,N,,True,391584.08
CUST_1FF28277,Emily Garcia,2005-05-19,"6482 Oak St, Jacksonville, FL",2023-06-24,Small Business,verified,prior_flag,low,low,N,2025-10-26,semi-annually,N,,True,403236.41
CUST_97A8057E,Betty Lewis,1987-07-16,"6164 Oak St, Boston, MA",2023-06-29,Retail,verified,clean,low,low,N,2025-10-25,annually,N,,False,209703.63
CUST_154B746F,Joseph Garcia,2000-08-17,"1576 Main St, Chicago, IL",2023-03-26,Retail,verified,under_investigation,high,high,N,2025-08-21,monthly,Y,Unusual transaction patterns,True,365246.56
CUST_08F66E97,Michael Garcia,1954-12-10,"8822 Main St, Fort Worth, TX",2023-08-13,Retail,expired,clean,low,low,N,2025-07-08,semi-annually,N,,True,7936.23
CUST_173CC03A,Robert Hall,1976-12-18,"2861 Cedar St, San Diego, CA",2022-01-08,Small Business,expired,prior_flag,low,low,N,2025-06-05,semi-annually,N,,True,88232.28
CUST_DDD122A3,Jennifer Robinson,1971-01-14,"4909 Pine St, San Antonio, TX",2022-05-17,Retail,verified,clean,low,medium,N,2025-08-25,quarterly,N,,True,2114.92
CUST_32482346,Daniel Jackson,1968-11-17,"1855 Main St, Jacksonville, FL",2023-02-08,Small Business,verified,clean,low,low,N,2025-08-15,annually,N,,True,445207.94
CUST_8FAAF243,Jessica Gonzalez,1955-07-16,"6232 Pine St, Jacksonville, FL",2022-12-30,Retail,verified,prior_flag,low,low,N,2025-09-11,annually,N,,True,214742.39
CUST_E64CEB81,Jessica Moore,1977-11-27,"2290 Maple St, Columbus, OH",2022-10-03,Retail,verified,prior_flag,low,medium,N,2025-09-20,quarterly,N,,True,372218.07
CUST_82D91F97,Mark Johnson,1961-08-22,"6470 Oak St, Houston, TX",2022-06-14,Corporate,verified,clean,low,low,N,2025-07-02,annually,N,,True,4790509.04
CUST_D45EC47E,Sandra Smith,1971-09-01,"7127 Oak St, Boston, MA",2022-05-10,Small Business,verified,cleared,low,high,N,2025-08-25,quarterly,Y,Sanctions screening match,True,77095.37
CUST_CD5A9DBE,Thomas Garcia,1998-02-28,"3068 Oak St, Denver, CO",2022-09-13,Retail,verified,clean,medium,high,N,2025-05-12,monthly,Y,Large cash deposits,True,314825.05
CUST_BBF93682,David Davis,1974-01-09,"3891 Oak St, Austin, TX",2022-05-04,Corporate,verified,clean,high,high,N,2025-06-26,quarterly,Y,Sanctions screening match,True,2159075.49
CUST_C3CAD9A4,Sarah Taylor,1952-05-04,"5369 Oak St, San Jose, CA",2023-03-14,Retail,verified,clean,low,low,N,2025-11-07,semi-annually,N,,True,236557.02
CUST_30E2C2D4,Dorothy Martin,1960-05-16,"6020 Cedar St, Indianapolis, IN",2022-04-14,Retail,verified,clean,low,low,N,2025-08-07,annually,N,,True,302752.19
CUST_0F4B1989,Lisa Lee,1986-07-03,"1716 Main St, Seattle, WA",2022-10-10,Small Business,verified,clean,low,low,N,2025-09-19,semi-annually,N,,True,309886.17
CUST_603096B6,Maria Harris,1961-09-24,"7245 Main St, Charlotte, NC",2023-05-01,Retail,verified,prior_flag,low,high,N,2025-07-16,quarterly,Y,Large cash deposits,True,210083.08
CUST_4F70B125,Dorothy Taylor,1987-05-23,"8512 Main St, Philadelphia, PA",2022-01-23,Corporate,verified,cleared,low,low,N,2025-07-04,annually,N,,True,2216837.47
CUST_2365C13E,Thomas Gonzalez,1973-07-20,"8702 Pine St, San Jose, CA",2023-07-30,Retail,verified,clean,low,low,N,2025-07-02,annually,N,,True,426385.06
CUST_1BDC7684,Maria White,1956-03-08,"4179 Oak St, Seattle, WA",2022-10-02,Retail,verified,prior_flag,low,low,N,2025-10-25,annually,N,,True,58976.23
CUST_2F4A5607,Daniel Lopez,1972-06-03,"5924 Oak St, Dallas, TX",2023-10-10,Corporate,verified,prior_flag,high,high,N,2025-05-31,monthly,Y,Suspicious activity report filed,True,924839.43
CUST_E414DED0,John Moore,1998-10-04,"3714 Pine St, Dallas, TX",2023-11-05,Small Business,verified,clean,medium,medium,N,2025-09-16,quarterly,N,,True,102755.4
CUST_F330E696,Daniel Lewis,1977-04-24,"3055 Pine St, New York, NY",2023-02-09,Small Business,verified,clean,low,low,N,2025-09-20,semi-annually,N,,True,155769.95
CUST_676CAF2C,Mark Garcia,1987-04-03,"6291 Maple St, New York, NY",2023-02-08,Retail,verified,clean,low,medium,N,2025-11-04,quarterly,N,,True,55907.72
CUST_70528024,John Clark,1957-04-25,"5644 Main St, San Antonio, TX",2023-10-22,Retail,verified,cleared,low,low,N,2025-06-22,semi-annually,N,,True,70475.82
CUST_3049EA1B,Anthony Jackson,1959-05-11,"1780 Cedar St, Columbus, OH",2023-03-31,Retail,verified,clean,low,low,N,2025-10-12,semi-annually,N,,True,71775.68
CUST_2D824F96,Dorothy Davis,1976-07-05,"1904 Oak St, Houston, TX",2022-01-25,Retail,verified,clean,low,medium,N,2025-07-05,quarterly,N,,True,478276.78
CUST_CD7D50A6,Maria Lopez,1970-02-12,"5040 Cedar St, San Jose, CA",2022-03-20,Corporate,verified,clean,high,high,N,2025-05-18,monthly,Y,Unusual transaction patterns,True,1774509.13
CUST_01CEB8E2,Emily Rodriguez,1972-05-26,"7938 Main St, Houston, TX",2023-05-27,Corporate,pending,cleared,medium,high,N,2025-08-18,monthly,Y,PEP status,True,2910322.25
CUST_2B9AEA8C,Margaret Rodriguez,1969-03-06,"4128 Maple St, Columbus, OH",2022-05-29,Small Business,verified,cleared,low,low,N,2025-10-03,annually,N,,True,275120.29
CUST_6A46EA61,Nancy Moore,1983-04-13,"146 Oak St, New York, NY",2023-05-20,Retail,verified,prior_flag,medium,medium,N,2025-10-16,quarterly,N,,True,181836.82
CUST_44623D7C,Patricia Jones,2007-06-12,"3779 Main St, Phoenix, AZ",2022-04-23,Small Business,verified,clean,medium,low,N,2025-09-06,annually,N,,True,59500.67
CUST_9472C8E1,Matthew White,1995-01-23,"2414 Main St, San Diego, CA",2022-05-27,Corporate,verified,clean,low,medium,N,2025-10-31,quarterly,N,,True,431473.22
CUST_3CE649AA,Charles Robinson,1997-03-16,"4798 Main St, Phoenix, AZ",2023-03-03,Small Business,verified,clean,medium,medium,N,2025-05-26,quarterly,N,,True,30940.4
CUST_4EA82D73,Daniel Johnson,1960-09-06,"4553 Main St, Indianapolis, IN",2023-09-11,Retail,pending,clean,medium,high,N,2025-09-10,quarterly,Y,Unusual transaction patterns,False,189402.58
CUST_03E0D389,David Harris,1988-01-08,"6737 Maple St, Philadelphia, PA",2022-08-05,Retail,verified,clean,medium,medium,N,2025-07-08,quarterly,N,,True,28281.16
CUST_5B4EC3BE,Jennifer Lee,1966-02-04,"5164 Oak St, Seattle, WA",2023-03-11,Retail,verified,clean,low,low,N,2025-09-14,semi-annually,N,,True,101661.23
CUST_18F3DBDD,Dorothy Johnson,1954-10-19,"5252 Maple St, Jacksonville, FL",2022-09-04,Retail,verified,clean,high,high,N,2025-08-27,quarterly,Y,Unusual transaction patterns,True,486951.52
CUST_2DE9B20B,Matthew Thompson,1975-12-17,"2582 Maple St, Chicago, IL",2022-04-10,Retail,verified,clean,medium,medium,N,2025-10-29,quarterly,N,,True,442716.73
CUST_C021ADE9,Michael White,1962-11-21,"5693 Maple St, Phoenix, AZ",2022-08-26,Retail,verified,cleared,medium,medium,N,2025-06-27,quarterly,N,,False,170171.33
CUST_631644E3,Jennifer Martin,2006-12-25,"2436 Pine St, Seattle, WA",2023-03-18,Retail,verified,cleared,low,low,N,2025-10-14,annually,N,,True,433899.3
CUST_A706DD07,Sandra Lewis,1955-08-11,"4294 Maple St, Phoenix, AZ",2022-03-31,Retail,verified,clean,low,low,N,2025-09-02,annually,N,,False,469974.91
CUST_18B55A37,Charles Thomas,2003-05-13,"6869 Cedar St, San Francisco, CA",2022-02-10,Retail,verified,clean,low,low,N,2025-08-04,annually,N,,True,132150.89
CUST_D89E68D6,Mark Thompson,1990-01-24,"1295 Oak St, Fort Worth, TX",2022-02-13,Small Business,verified,clean,medium,medium,N,2025-06-15,quarterly,N,,True,437205.28
CUST_81D5C9F3,Betty Williams,1978-11-18,"1156 Pine St, Austin, TX",2022-12-24,Corporate,verified,prior_flag,medium,low,N,2025-09-17,annually,N,,True,4982369.25
CUST_2298AB2C,Patricia Miller,1979-02-09,"6022 Maple St, Charlotte, NC",2023-12-21,Retail,verified,clean,low,low,N,2025-10-23,annually,N,,False,107496.99
CUST_CC3DCC7B,Robert Walker,1992-07-09,"4350 Oak St, Los Angeles, CA",2022-01-24,Retail,verified,clean,low,low,N,2025-07-23,annually,N,,True,47128.19
CUST_638E8740,Mark Wilson,1968-03-07,"262 Cedar St, Boston, MA",2022-12-17,Retail,verified,clean,low,low,N,2025-05-14,annually,N,,True,100081.43
CUST_2D026AE9,Margaret Thompson,1958-06-22,"1961 Maple St, Dallas, TX",2023-08-16,Corporate,verified,clean,high,high,N,2025-10-01,quarterly,Y,Unusual transaction patterns,True,2627423.91
CUST_07343E08,John Anderson,1977-11-19,"3231 Cedar St, New York, NY",2022-05-09,Retail,verified,clean,low,low,N,2025-09-13,annually,N,,True,185757.95
CUST_B486A316,Jennifer Smith,1968-09-27,"5602 Main St, Philadelphia, PA",2022-11-06,Small Business,verified,clean,medium,medium,N,2025-06-22,quarterly,N,,True,229952.96
CUST_6AFD269B,Jennifer Garcia,1959-09-14,"1800 Main St, New York, NY",2023-07-21,Retail,verified,clean,medium,medium,N,2025-10-13,quarterly,N,,False,308513.93
CUST_15BF7D3A,Linda Brown,1997-10-18,"1975 Oak St, Charlotte, NC",2023-05-24,Retail,verified,clean,low,low,N,2025-07-14,semi-annually,N,,True,475325.2
CUST_6BEA9A14,Jennifer Lewis,2007-11-23,"6894 Oak St, New York, NY",2023-04-21,Small Business,verified,clean,low,low,N,2025-08-21,annually,N,,True,450193.44
CUST_34F2350D,Linda Johnson,1958-06-27,"3256 Cedar St, Fort Worth, TX",2022-01-16,Small Business,verified,cleared,medium,low,N,2025-06-18,semi-annually,N,,False,414446.4
CUST_FB7D9828,Sandra Hall,1957-11-13,"9552 Maple St, Dallas, TX",2023-08-15,Corporate,verified,clean,low,low,N,2025-07-01,semi-annually,N,,True,4194822.5
CUST_41795F82,Jessica Hernandez,1954-01-14,"2238 Maple St, Jacksonville, FL",2022-07-28,Retail,verified,clean,medium,low,N,2025-11-01,annually,N,,True,94091.03
CUST_B88202FC,Daniel Young,1961-09-27,"9592 Main St, Houston, TX",2022-08-16,Retail,verified,clean,medium,medium,N,2025-10-02,quarterly,N,,True,230104.73
CUST_09F19B41,Karen Brown,1967-05-06,"1350 Oak St, Columbus, OH",2022-04-20,Retail,verified,clean,low,low,N,2025-07-25,semi-annually,N,,True,188251.93
CUST_694A3D7B,William Lee,1959-03-10,"9930 Cedar St, New York, NY",2023-04-07,Retail,verified,clean,low,low,N,2025-07-07,annually,N,,False,80035.75
CUST_0D855317,Margaret Rodriguez,1987-01-18,"2173 Pine St, Dallas, TX",2022-05-05,Retail,pending,clean,low,low,N,2025-10-03,annually,N,,True,241305.86
CUST_A12F8A7B,Michael Lopez,1990-05-15,"9726 Pine St, Philadelphia, PA",2023-12-27,Small Business,verified,clean,low,low,N,2025-07-30,annually,N,,True,397255.66
CUST_84117EB2,Margaret Thomas,1977-07-20,"1152 Maple St, Philadelphia, PA",2023-03-20,Small Business,verified,clean,medium,medium,N,2025-08-04,quarterly,N,,True,444835.39
CUST_C1321D6F,Thomas Rodriguez,1967-10-27,"3625 Pine St, Jacksonville, FL",2023-08-24,Small Business,verified,clean,high,high,N,2025-09-21,quarterly,Y,Sanctions screening match,True,73374.8
CUST_B9735C48,William Brown,1993-01-23,"9290 Pine St, Boston, MA",2022-01-10,Retail,pending,clean,low,low,N,2025-06-26,semi-annually,N,,True,473189.26
CUST_FA92D95E,Sandra Walker,1985-11-14,"2133 Maple St, Philadelphia, PA",2023-11-19,Retail,verified,clean,low,low,N,2025-08-29,semi-annually,N,,True,301113.91
CUST_0B191EDF,Charles Gonzalez,1950-05-01,"740 Pine St, New York, NY",2022-08-31,Retail,pending,clean,medium,high,N,2025-10-29,quarterly,Y,High-risk jurisdiction,False,35657.6
CUST_5B23A317,Emily Robinson,1968-05-11,"2089 Pine St, Boston, MA",2023-03-02,Small Business,verified,clean,low,low,N,2025-07-04,annually,N,,True,52269.06
CUST_57621D9C,Lisa Johnson,1955-06-28,"4354 Main St, Houston, TX",2022-01-11,Retail,verified,prior_flag,low,low,N,2025-05-15,semi-annually,N,,True,24953.69
CUST_2D5836E2,Maria Williams,1993-10-26,"6871 Maple St, Houston, TX",2022-09-28,Small Business,verified,clean,low,low,N,2025-06-11,semi-annually,N,,True,261360.09
CUST_F2D941B9,Lisa Jackson,1980-05-11,"3473 Main St, Chicago, IL",2023-05-05,Small Business,verified,clean,low,low,N,2025-05-23,semi-annually,N,,True,485910.84
CUST_A903D8A8,Sarah Miller,1962-08-27,"2623 Cedar St, Houston, TX",2022-01-14,Retail,verified,clean,low,low,N,2025-08-20,annually,N,,True,457148.51
CUST_81B7DD75,Lisa Hall,1977-10-17,"1855 Main St, San Diego, CA",2023-01-08,Retail,verified,clean,low,low,N,2025-10-01,semi-annually,N,,True,9277.38
CUST_EEF33734,Joseph Garcia,1979-11-17,"7330 Pine St, Jacksonville, FL",2022-10-01,Retail,verified,clean,low,low,N,2025-06-30,annually,N,,True,49808.54
CUST_05429326,Daniel Gonzalez,1967-04-13,"970 Main St, Denver, CO",2023-03-09,Retail,verified,clean,low,low,N,2025-10-10,semi-annually,N,,True,133822.94
CUST_A4868BAC,Michael Moore,1963-10-23,"5795 Pine St, Boston, MA",2022-04-14,Small Business,verified,prior_flag,low,low,N,2025-09-25,semi-annually,N,,True,144701.34
CUST_F3BBB362,John Brown,2007-12-20,"2423 Main St, Charlotte, NC",2022-07-09,Retail,verified,clean,low,low,N,2025-08-14,semi-annually,N,,True,214533.35
CUST_23A3E287,John Garcia,1953-03-22,"384 Cedar St, San Jose, CA",2022-09-28,Small Business,verified,clean,low,low,N,2025-10-10,annually,N,,True,417844.16
CUST_09313BF9,Thomas Taylor,1958-02-04,"7616 Main St, Jacksonville, FL",2022-06-21,Retail,verified,cleared,medium,medium,N,2025-07-06,quarterly,N,,True,151265.88
CUST_C4CCF6DE,William Young,1991-10-16,"4103 Cedar St, Columbus, OH",2023-06-15,Retail,verified,cleared,low,low,N,2025-08-08,semi-annually,N,,True,180350.54
CUST_CCC33495,Margaret Williams,1989-02-09,"5815 Pine St, Fort Worth, TX",2022-07-18,Small Business,verified,cleared,medium,medium,N,2025-09-01,quarterly,N,,False,294984.77
CUST_1C035B46,James Martinez,1986-09-23,"2510 Maple St, Phoenix, AZ",2022-07-15,Retail,verified,cleared,low,high,N,2025-11-05,monthly,Y,Unusual transaction patterns,False,262069.9
CUST_6835AAD6,Maria Martin,1959-05-16,"5871 Main St, Los Angeles, CA",2023-07-26,Retail,verified,clean,medium,medium,Y,2025-07-05,monthly,Y,Sanctions screening match,True,126465.3
CUST_E1F30D7F,Jennifer Young,2003-09-22,"626 Maple St, Jacksonville, FL",2022-10-18,Corporate,verified,clean,medium,high,N,2025-06-11,quarterly,Y,High transaction volume,True,1281206.1
CUST_BA8401CF,Betty Lee,1974-02-09,"2323 Maple St, Seattle, WA",2023-01-31,Corporate,verified,prior_flag,medium,high,N,2025-05-17,monthly,Y,Suspicious activity report filed,True,1037639.72
CUST_224D47C8,Maria Williams,1989-08-18,"5958 Maple St, Jacksonville, FL",2022-11-01,Retail,verified,clean,medium,medium,N,2025-07-02,quarterly,N,,False,214406.92
CUST_408CD13E,Linda Wilson,2007-09-01,"9000 Cedar St, San Jose, CA",2023-04-18,Corporate,verified,clean,medium,medium,N,2025-06-29,quarterly,N,,True,315003.33
CUST_283F7B41,Ashley Gonzalez,1991-01-15,"4860 Cedar St, Charlotte, NC",2022-05-09,Small Business,verified,clean,medium,high,N,2025-08-14,monthly,Y,High-risk jurisdiction,True,345605.86
CUST_DF0CCBF0,Ashley Johnson,1986-11-17,"2635 Pine St, San Jose, CA",2022-05-05,Small Business,verified,clean,low,low,N,2025-05-19,semi-annually,N,,True,359851.88
CUST_CDBA1092,Dorothy Smith,1993-04-04,"1011 Main St, San Jose, CA",2023-05-12,Retail,verified,clean,low,low,N,2025-07-01,semi-annually,N,,True,202874.11
CUST_19997517,Jessica Robinson,2003-09-09,"4043 Oak St, Indianapolis, IN",2022-08-29,Small Business,verified,clean,medium,medium,N,2025-09-21,quarterly,N,,True,371090.7
CUST_A97B96CA,Nancy Miller,1967-05-22,"7588 Main St, Denver, CO",2023-05-03,Retail,verified,clean,low,high,N,2025-07-22,quarterly,Y,PEP status,True,195325.27
